matrix_column,stem,benchmark_name,model,agent,score_harbor,score_doc,delta,doc_model_matched,doc_agent_matched,doc_metric_used,primary_metric_json,doc_slice_date,doc_source_url,match_status,alignment_status,alignment_transform,include_in_comparison,alignment_evidence_level,alignment_notes
humanevalfix,humanevalfix,HumanEvalFix,gemini-3-flash-preview,terminus-2,0.997561,,,,,,pass@1,2023-08,https://arxiv.org/abs/2308.07124,no_model_match,direct,identity,True,parity_experiment,"Harbor covers the Python subset, so the Python pass@1 metric is the comparable column."
humanevalfix,humanevalfix,HumanEvalFix,gemini-3-flash-preview,gemini-cli,0.99878,,,,,,pass@1,2023-08,https://arxiv.org/abs/2308.07124,no_model_match,direct,identity,True,parity_experiment,"Harbor covers the Python subset, so the Python pass@1 metric is the comparable column."
ineqmath,ineqmath,IneqMath,gpt-5.4,terminus-2,0.929,,,,,,Overall Accuracy,2025-12-15,https://arxiv.org/pdf/2506.07927,no_model_match,transformed,lambda x: (x + 1.0) / 2.0,True,manual_review,"Use accuracy_answer because it measures final-answer correctness alone, matching Harbor's result-level/final-answer evaluation. Harbor raw verifier rewards can be -1/0/1 and the matrix uses the display transform y=(x+1)/2, so transform external accuracy_answer the same way before comparison. Harbor evaluates the 100-task public dev set, while external JSON reports paper/leaderboard results on the official benchmark/test setting."
ineqmath,ineqmath,IneqMath,gpt-5.4,codex,0.999,,,,,,Overall Accuracy,2025-12-15,https://arxiv.org/pdf/2506.07927,no_model_match,transformed,lambda x: (x + 1.0) / 2.0,True,manual_review,"Use accuracy_answer because it measures final-answer correctness alone, matching Harbor's result-level/final-answer evaluation. Harbor raw verifier rewards can be -1/0/1 and the matrix uses the display transform y=(x+1)/2, so transform external accuracy_answer the same way before comparison. Harbor evaluates the 100-task public dev set, while external JSON reports paper/leaderboard results on the official benchmark/test setting."
ineqmath,ineqmath,IneqMath,gpt-5-mini,terminus-2,0.964,,,,,,Overall Accuracy,2025-12-15,https://arxiv.org/pdf/2506.07927,no_model_match,transformed,lambda x: (x + 1.0) / 2.0,True,manual_review,"Use accuracy_answer because it measures final-answer correctness alone, matching Harbor's result-level/final-answer evaluation. Harbor raw verifier rewards can be -1/0/1 and the matrix uses the display transform y=(x+1)/2, so transform external accuracy_answer the same way before comparison. Harbor evaluates the 100-task public dev set, while external JSON reports paper/leaderboard results on the official benchmark/test setting."
ineqmath,ineqmath,IneqMath,gpt-5-mini,codex,0.992,,,,,,Overall Accuracy,2025-12-15,https://arxiv.org/pdf/2506.07927,no_model_match,transformed,lambda x: (x + 1.0) / 2.0,True,manual_review,"Use accuracy_answer because it measures final-answer correctness alone, matching Harbor's result-level/final-answer evaluation. Harbor raw verifier rewards can be -1/0/1 and the matrix uses the display transform y=(x+1)/2, so transform external accuracy_answer the same way before comparison. Harbor evaluates the 100-task public dev set, while external JSON reports paper/leaderboard results on the official benchmark/test setting."
ineqmath,ineqmath,IneqMath,gpt-5-nano,terminus-2,0.869,,,,,,Overall Accuracy,2025-12-15,https://arxiv.org/pdf/2506.07927,no_model_match,transformed,lambda x: (x + 1.0) / 2.0,True,manual_review,"Use accuracy_answer because it measures final-answer correctness alone, matching Harbor's result-level/final-answer evaluation. Harbor raw verifier rewards can be -1/0/1 and the matrix uses the display transform y=(x+1)/2, so transform external accuracy_answer the same way before comparison. Harbor evaluates the 100-task public dev set, while external JSON reports paper/leaderboard results on the official benchmark/test setting."
ineqmath,ineqmath,IneqMath,gpt-5-nano,codex,0.956,,,,,,Overall Accuracy,2025-12-15,https://arxiv.org/pdf/2506.07927,no_model_match,transformed,lambda x: (x + 1.0) / 2.0,True,manual_review,"Use accuracy_answer because it measures final-answer correctness alone, matching Harbor's result-level/final-answer evaluation. Harbor raw verifier rewards can be -1/0/1 and the matrix uses the display transform y=(x+1)/2, so transform external accuracy_answer the same way before comparison. Harbor evaluates the 100-task public dev set, while external JSON reports paper/leaderboard results on the official benchmark/test setting."
ineqmath,ineqmath,IneqMath,claude-haiku-4-5-20251001,terminus-2,0.829,,,,,,Overall Accuracy,2025-12-15,https://arxiv.org/pdf/2506.07927,no_model_match,transformed,lambda x: (x + 1.0) / 2.0,True,manual_review,"Use accuracy_answer because it measures final-answer correctness alone, matching Harbor's result-level/final-answer evaluation. Harbor raw verifier rewards can be -1/0/1 and the matrix uses the display transform y=(x+1)/2, so transform external accuracy_answer the same way before comparison. Harbor evaluates the 100-task public dev set, while external JSON reports paper/leaderboard results on the official benchmark/test setting."
ineqmath,ineqmath,IneqMath,claude-haiku-4-5-20251001,claude-code,0.97,,,,,,Overall Accuracy,2025-12-15,https://arxiv.org/pdf/2506.07927,no_model_match,transformed,lambda x: (x + 1.0) / 2.0,True,manual_review,"Use accuracy_answer because it measures final-answer correctness alone, matching Harbor's result-level/final-answer evaluation. Harbor raw verifier rewards can be -1/0/1 and the matrix uses the display transform y=(x+1)/2, so transform external accuracy_answer the same way before comparison. Harbor evaluates the 100-task public dev set, while external JSON reports paper/leaderboard results on the official benchmark/test setting."
ineqmath,ineqmath,IneqMath,claude-sonnet-4-6,terminus-2,0.986,,,,,,Overall Accuracy,2025-12-15,https://arxiv.org/pdf/2506.07927,no_model_match,transformed,lambda x: (x + 1.0) / 2.0,True,manual_review,"Use accuracy_answer because it measures final-answer correctness alone, matching Harbor's result-level/final-answer evaluation. Harbor raw verifier rewards can be -1/0/1 and the matrix uses the display transform y=(x+1)/2, so transform external accuracy_answer the same way before comparison. Harbor evaluates the 100-task public dev set, while external JSON reports paper/leaderboard results on the official benchmark/test setting."
ineqmath,ineqmath,IneqMath,claude-sonnet-4-6,claude-code,0.995,,,,,,Overall Accuracy,2025-12-15,https://arxiv.org/pdf/2506.07927,no_model_match,transformed,lambda x: (x + 1.0) / 2.0,True,manual_review,"Use accuracy_answer because it measures final-answer correctness alone, matching Harbor's result-level/final-answer evaluation. Harbor raw verifier rewards can be -1/0/1 and the matrix uses the display transform y=(x+1)/2, so transform external accuracy_answer the same way before comparison. Harbor evaluates the 100-task public dev set, while external JSON reports paper/leaderboard results on the official benchmark/test setting."
ineqmath,ineqmath,IneqMath,claude-opus-4-6,terminus-2,0.933,,,,,,Overall Accuracy,2025-12-15,https://arxiv.org/pdf/2506.07927,no_model_match,transformed,lambda x: (x + 1.0) / 2.0,True,manual_review,"Use accuracy_answer because it measures final-answer correctness alone, matching Harbor's result-level/final-answer evaluation. Harbor raw verifier rewards can be -1/0/1 and the matrix uses the display transform y=(x+1)/2, so transform external accuracy_answer the same way before comparison. Harbor evaluates the 100-task public dev set, while external JSON reports paper/leaderboard results on the official benchmark/test setting."
ineqmath,ineqmath,IneqMath,claude-opus-4-6,claude-code,0.929,,,,,,Overall Accuracy,2025-12-15,https://arxiv.org/pdf/2506.07927,no_model_match,transformed,lambda x: (x + 1.0) / 2.0,True,manual_review,"Use accuracy_answer because it measures final-answer correctness alone, matching Harbor's result-level/final-answer evaluation. Harbor raw verifier rewards can be -1/0/1 and the matrix uses the display transform y=(x+1)/2, so transform external accuracy_answer the same way before comparison. Harbor evaluates the 100-task public dev set, while external JSON reports paper/leaderboard results on the official benchmark/test setting."
ineqmath,ineqmath,IneqMath,gemini-3.1-pro-preview,terminus-2,0.974,,,,,,Overall Accuracy,2025-12-15,https://arxiv.org/pdf/2506.07927,no_model_match,transformed,lambda x: (x + 1.0) / 2.0,True,manual_review,"Use accuracy_answer because it measures final-answer correctness alone, matching Harbor's result-level/final-answer evaluation. Harbor raw verifier rewards can be -1/0/1 and the matrix uses the display transform y=(x+1)/2, so transform external accuracy_answer the same way before comparison. Harbor evaluates the 100-task public dev set, while external JSON reports paper/leaderboard results on the official benchmark/test setting."
ineqmath,ineqmath,IneqMath,gemini-3.1-pro-preview,gemini-cli,0.9,,,,,,Overall Accuracy,2025-12-15,https://arxiv.org/pdf/2506.07927,no_model_match,transformed,lambda x: (x + 1.0) / 2.0,True,manual_review,"Use accuracy_answer because it measures final-answer correctness alone, matching Harbor's result-level/final-answer evaluation. Harbor raw verifier rewards can be -1/0/1 and the matrix uses the display transform y=(x+1)/2, so transform external accuracy_answer the same way before comparison. Harbor evaluates the 100-task public dev set, while external JSON reports paper/leaderboard results on the official benchmark/test setting."
ineqmath,ineqmath,IneqMath,gemini-3-flash-preview,terminus-2,0.925,,,,,,Overall Accuracy,2025-12-15,https://arxiv.org/pdf/2506.07927,no_model_match,transformed,lambda x: (x + 1.0) / 2.0,True,manual_review,"Use accuracy_answer because it measures final-answer correctness alone, matching Harbor's result-level/final-answer evaluation. Harbor raw verifier rewards can be -1/0/1 and the matrix uses the display transform y=(x+1)/2, so transform external accuracy_answer the same way before comparison. Harbor evaluates the 100-task public dev set, while external JSON reports paper/leaderboard results on the official benchmark/test setting."
ineqmath,ineqmath,IneqMath,gemini-3-flash-preview,gemini-cli,0.161,,,,,,Overall Accuracy,2025-12-15,https://arxiv.org/pdf/2506.07927,no_model_match,transformed,lambda x: (x + 1.0) / 2.0,True,manual_review,"Use accuracy_answer because it measures final-answer correctness alone, matching Harbor's result-level/final-answer evaluation. Harbor raw verifier rewards can be -1/0/1 and the matrix uses the display transform y=(x+1)/2, so transform external accuracy_answer the same way before comparison. Harbor evaluates the 100-task public dev set, while external JSON reports paper/leaderboard results on the official benchmark/test setting."
kumo,kumo,KUMO,gpt-5.4,terminus-2,0.917925,,,,,,success_rate,2025-04-06,https://huggingface.co/spaces/zhwang4ai/GenerativeReasoningBenchmark,no_model_match,subset_or_variant,identity,True,parity_experiment,"Harbor matrix = 202 easy (t4-a6) + 10 hard (t12-a16) = 212 tasks (per adapter README). External JSON only gives easy/hard separately, so we add weighted_success_rate_harbor_subset = (202*easy + 10*hard)/212 to each entry. Note: adapter README recommends reporting easy/hard separately; ratio matches paper pin (5050:250)."
kumo,kumo,KUMO,gpt-5.4,codex,0.966038,,,,,,success_rate,2025-04-06,https://huggingface.co/spaces/zhwang4ai/GenerativeReasoningBenchmark,no_model_match,subset_or_variant,identity,True,parity_experiment,"Harbor matrix = 202 easy (t4-a6) + 10 hard (t12-a16) = 212 tasks (per adapter README). External JSON only gives easy/hard separately, so we add weighted_success_rate_harbor_subset = (202*easy + 10*hard)/212 to each entry. Note: adapter README recommends reporting easy/hard separately; ratio matches paper pin (5050:250)."
kumo,kumo,KUMO,gpt-5-mini,terminus-2,0.849057,,,,,,success_rate,2025-04-06,https://huggingface.co/spaces/zhwang4ai/GenerativeReasoningBenchmark,no_model_match,subset_or_variant,identity,True,parity_experiment,"Harbor matrix = 202 easy (t4-a6) + 10 hard (t12-a16) = 212 tasks (per adapter README). External JSON only gives easy/hard separately, so we add weighted_success_rate_harbor_subset = (202*easy + 10*hard)/212 to each entry. Note: adapter README recommends reporting easy/hard separately; ratio matches paper pin (5050:250)."
kumo,kumo,KUMO,gpt-5-mini,codex,0.934906,,,,,,success_rate,2025-04-06,https://huggingface.co/spaces/zhwang4ai/GenerativeReasoningBenchmark,no_model_match,subset_or_variant,identity,True,parity_experiment,"Harbor matrix = 202 easy (t4-a6) + 10 hard (t12-a16) = 212 tasks (per adapter README). External JSON only gives easy/hard separately, so we add weighted_success_rate_harbor_subset = (202*easy + 10*hard)/212 to each entry. Note: adapter README recommends reporting easy/hard separately; ratio matches paper pin (5050:250)."
kumo,kumo,KUMO,gpt-5-nano,terminus-2,0.563208,,,,,,success_rate,2025-04-06,https://huggingface.co/spaces/zhwang4ai/GenerativeReasoningBenchmark,no_model_match,subset_or_variant,identity,True,parity_experiment,"Harbor matrix = 202 easy (t4-a6) + 10 hard (t12-a16) = 212 tasks (per adapter README). External JSON only gives easy/hard separately, so we add weighted_success_rate_harbor_subset = (202*easy + 10*hard)/212 to each entry. Note: adapter README recommends reporting easy/hard separately; ratio matches paper pin (5050:250)."
kumo,kumo,KUMO,gpt-5-nano,codex,0.659434,,,,,,success_rate,2025-04-06,https://huggingface.co/spaces/zhwang4ai/GenerativeReasoningBenchmark,no_model_match,subset_or_variant,identity,True,parity_experiment,"Harbor matrix = 202 easy (t4-a6) + 10 hard (t12-a16) = 212 tasks (per adapter README). External JSON only gives easy/hard separately, so we add weighted_success_rate_harbor_subset = (202*easy + 10*hard)/212 to each entry. Note: adapter README recommends reporting easy/hard separately; ratio matches paper pin (5050:250)."
kumo,kumo,KUMO,claude-haiku-4-5-20251001,terminus-2,0.912264,,,,,,success_rate,2025-04-06,https://huggingface.co/spaces/zhwang4ai/GenerativeReasoningBenchmark,no_model_match,subset_or_variant,identity,True,parity_experiment,"Harbor matrix = 202 easy (t4-a6) + 10 hard (t12-a16) = 212 tasks (per adapter README). External JSON only gives easy/hard separately, so we add weighted_success_rate_harbor_subset = (202*easy + 10*hard)/212 to each entry. Note: adapter README recommends reporting easy/hard separately; ratio matches paper pin (5050:250)."
kumo,kumo,KUMO,claude-haiku-4-5-20251001,claude-code,0.95283,,,,,,success_rate,2025-04-06,https://huggingface.co/spaces/zhwang4ai/GenerativeReasoningBenchmark,no_model_match,subset_or_variant,identity,True,parity_experiment,"Harbor matrix = 202 easy (t4-a6) + 10 hard (t12-a16) = 212 tasks (per adapter README). External JSON only gives easy/hard separately, so we add weighted_success_rate_harbor_subset = (202*easy + 10*hard)/212 to each entry. Note: adapter README recommends reporting easy/hard separately; ratio matches paper pin (5050:250)."
kumo,kumo,KUMO,claude-sonnet-4-6,terminus-2,0.948113,,,,,,success_rate,2025-04-06,https://huggingface.co/spaces/zhwang4ai/GenerativeReasoningBenchmark,no_model_match,subset_or_variant,identity,True,parity_experiment,"Harbor matrix = 202 easy (t4-a6) + 10 hard (t12-a16) = 212 tasks (per adapter README). External JSON only gives easy/hard separately, so we add weighted_success_rate_harbor_subset = (202*easy + 10*hard)/212 to each entry. Note: adapter README recommends reporting easy/hard separately; ratio matches paper pin (5050:250)."
kumo,kumo,KUMO,claude-sonnet-4-6,claude-code,0.94717,,,,,,success_rate,2025-04-06,https://huggingface.co/spaces/zhwang4ai/GenerativeReasoningBenchmark,no_model_match,subset_or_variant,identity,True,parity_experiment,"Harbor matrix = 202 easy (t4-a6) + 10 hard (t12-a16) = 212 tasks (per adapter README). External JSON only gives easy/hard separately, so we add weighted_success_rate_harbor_subset = (202*easy + 10*hard)/212 to each entry. Note: adapter README recommends reporting easy/hard separately; ratio matches paper pin (5050:250)."
